CArea,CFFact,CPolar,NArea,NFFact,NPolar,NCCave,NCaveMaxPiece,ODR,ODG,ODB,NODR,NODG,NODB,Nucls,Segms,Holes,Tails,Nucleols,NuclDensBrd,NuclZDens,NuclEuFraq,NuclEuMeanDF,NuclEuFFDist,NuclEuFFChain,GrODR,GrODG,GrODB,GrODH,ODRCN,ODGCN,ODBCN,GrRODR,GrRODG,GrRODB,Type_real
176.19916864933822,19.491672778649757,0.20636066823482527,76.62413837964884,20.850553877983707,0.3279375921830063,0.08463838625250877,0.39776695405096707,0.266728714746601,0.36147172783991083,0.12327046677920972,0.4805087482539948,0.7990673795633175,0.20049265816271603,1.0,2.220415526433247,0.0,2.0,0.0,0.9201770029219137,0.9615739590511365,0.4505793394531424,0.2961274791930886,290.8052571574916,631.5900394969835,0.3379826050112735,0.4219457888745241,0.13969288621414083,54.118337894267015,0.5543490335029707,0.45111269839437523,0.6071011239491373,0.7888910808241212,0.8542583002854843,0.874536684544472,monocytes
527.258878062331,24.23205934783673,0.32037416159628596,206.16234917653375,39.742203336175734,0.25660060454426553,0.28628703802342287,0.7324893430821845,0.2503622862551995,0.32036262621454675,0.057312868271053405,0.5416409634795679,0.99179893820376,0.1565596068049795,1.0,2.0,0.0,3.0,0.0,0.5648025384439976,0.6452753557551473,0.4464916376336595,0.32267859626874745,601.7424561208512,1078.211108985816,0.4735245029077233,0.6351532398638258,0.09389766878655927,54.24937370416635,0.4622347785488633,0.3230259319042014,0.36897039215193406,0.5292550480162584,0.5053078504482318,0.6121730637671834,monocytes
368.4533205444884,15.916702096423178,0.062349105059779336,183.04368044898402,15.979579423452497,0.3113717255070133,0.04763126887621326,0.5102039579456896,0.2492641925754805,0.3405113744389314,0.053064859741793084,0.5350989687553868,1.0186814168718585,0.1645148586231125,1.0,1.0,0.0,2.1156853531267927,0.0,0.6082671915982241,0.7165904394036464,0.4823602095800413,0.3325876569733346,565.5410015893359,1027.0856064796249,0.3684364719753092,0.49573044647427555,0.05543291375350841,53.71078661718302,0.46620996103702633,0.33413373696806326,0.3224738320724487,0.6762358930114919,0.6871446195455025,0.9622067781331034,monocytes
416.6978681114906,23.711579964079384,0.2527695992089622,187.15473640402558,21.900294645791668,0.12002986627559517,0.14576680833986663,0.6260543391491256,0.19234896422111059,0.2430766182706386,0.0497519369594586,0.584531489813122,1.026796760355854,0.1883436801070728,1.0,1.9691026301408114,0.0,2.9691026301408114,0.0,0.5512036950922511,0.6381128069312346,0.4530839490905937,0.33640611893909445,511.4771556605748,908.0029667645109,0.31260087353574484,0.37081492848904996,0.06781646111156753,50.15448684929594,0.3281750899512443,0.23586088295766822,0.262849806580651,0.6136744540693875,0.6528496813927938,0.7306951946813827,monocytes
340.40102509216746,21.45953941575482,0.1818215743402527,148.77542469922716,19.788502077126854,0.5284552683613186,0.10091897575070725,0.2696577270926821,0.20162956534711934,0.2579223803374119,0.053608543533157485,0.6379207131263972,1.1464788575860263,0.1927847896556179,1.0,1.0,0.0,3.7675717699268514,0.0,0.5558559085504751,0.6219079823078955,0.4666385156859199,0.3279587545721218,442.32599171714213,798.4815670327872,0.32273212375709387,0.39928916036370793,0.05811146891917304,50.62699761051204,0.31338725822703467,0.22320376455254462,0.27436074296537516,0.620412759886732,0.6333025888357113,0.9176893619080072,monocytes
303.54223106668985,16.16203775593879,0.08226036857391113,175.46801614122072,23.254022876915087,0.30255758792767273,0.15033768113696194,0.5106194722177665,0.2985726514560591,0.3699896638143316,0.050734568130751535,0.6131400098836249,1.0534570344043797,0.15500852014180141,1.0,1.0,0.0,3.927752283195213,0.0,0.6833971998913863,0.6327811970468457,0.44647417009195156,0.3363187787123304,484.17434754903684,833.1226793872231,0.40397474272096634,0.4420249107528872,0.02368355686387786,45.866972601657444,0.48989285892457446,0.35258800710922145,0.3282068123519761,0.7461556267086177,0.8390614398776732,2.2937031896282862,monocytes
412.59830518411485,19.008368552143608,0.10171865491527747,177.38412640839857,18.149609837566732,0.4322654583590718,0.09247883557388403,0.6326876911550039,0.37013375630802375,0.5026111842001385,0.11727239504806636,0.7704025347703889,1.1926242031749095,0.2866994133948185,1.0,1.0,0.0,2.0050921773535646,0.9949078226464353,0.7195340525207794,0.6550295510991223,0.45409043320019904,0.3345274319349182,496.6368073432654,881.5872231722934,0.5718385331150779,0.7392189879043833,0.16393825627713626,53.974539113232176,0.4804174975070498,0.42134343344501973,0.40875181195799404,0.6472102088004127,0.6797796343027084,0.7148531908144116,monocytes
79.50205380275892,22.510601122789414,0.29089217376297205,27.49581504924278,17.78053376732702,0.3917339235628863,0.10008207746391568,0.8379380361646359,0.2338007778460043,0.3610741489398643,0.08006911103062989,0.7641360220175993,1.5266158245105,0.15061807004531935,1.0,1.0,0.0,2.0,0.0,0.7664032602829334,0.7055549852145373,0.5126917913734845,0.32827565190860225,87.03293049002416,146.31601300810635,0.3560485446828285,0.4808529889674056,0.09123055632510531,55.130523753902565,0.30841916071275155,0.23910869170862745,0.536349643474829,0.6571040356965484,0.7531471863018872,0.8779979396211275,monocytes
464.1416320423408,19.588378909247233,0.0967933289507788,175.54303243414645,20.105102255688685,0.5159309709061108,0.10069711817618536,0.4891983550357801,0.24318096009109633,0.3619121731841738,0.08682102517870498,0.683793839509063,1.1099417584288056,0.2611948763777699,1.0,1.3962420189026588,0.0,2.396242018902659,0.0,0.6542787799182833,0.645959895091797,0.4467387902230916,0.32898549983453657,499.08841644362565,866.6587673626793,0.3527551035946039,0.49796482494256106,0.11261139111723552,58.018789905486706,0.35868962022266476,0.3251460364977582,0.3457773745424817,0.6905705943511907,0.7247251696054666,0.7724665770317385,monocytes
393.9612295849956,20.900532782692228,0.1534711029999362,158.6615395134977,20.560564649020094,0.19724146624962718,0.09953209157652615,0.3424852861766459,0.20019858346285954,0.2820866417935415,0.046778072387628884,0.5662888344749848,1.0238079441893693,0.17822504982700105,1.0,1.0,0.0,2.241761524295909,0.0,0.5847530687791436,0.6320699854372569,0.45154377965281234,0.3334435484198217,446.703195175281,728.9285408529767,0.3454350491646842,0.4663382549189634,0.06073614136384201,54.48352304859182,0.35352437539532533,0.2753957092572521,0.2626080631256474,0.5844077558467318,0.616727133551047,0.7942741598593512,monocytes
441.39071480858337,19.825021855249698,0.12986490077917248,186.4129680667869,28.02008825852665,0.5232319508859337,0.2238799148072162,0.6356129126113003,0.15681899986435288,0.24383926690369015,0.051357804185336475,0.5051101204336474,1.0117877758770595,0.18109572843632651,1.0,2.0,0.0,3.0,0.0,0.6241478207027625,0.6584264808687919,0.4426002669742028,0.3326710837016593,512.3222820004098,886.2765619292778,0.2522365925344837,0.3583577062209271,0.07371988402356007,57.911938145838626,0.31047911660687005,0.24101794778907265,0.28370049574514034,0.6257131540355728,0.6807784632822157,0.700353948438543,monocytes
379.31579404684186,19.03637473808613,0.14094222879116913,186.81177727854205,16.622391870557955,0.2645696967715227,0.04857732336955355,0.349841845231447,0.21448880311804003,0.2714986621596126,0.0527797804088489,0.5061560916095833,1.018909563124304,0.17151314147886573,1.0,1.0,0.0,2.0,0.0,0.6739472507952389,0.6753762008877118,0.4545886654054411,0.3341043262702055,544.3411782392574,936.0314097406801,0.3586328870613529,0.44226402639533446,0.04303450385094765,50.69220818732029,0.42347614355705454,0.26636309111203393,0.3073419524837401,0.5979398233951702,0.6151223739129094,1.2782038494059307,monocytes
282.16584543771376,18.113731462261605,0.0821541563664067,129.48965389952872,19.051389171257654,0.0942491625325575,0.1063701051548108,0.348757883903017,0.23990030195854378,0.37533823761029733,0.045952659875196124,0.7081109425585289,1.1848391541866443,0.22226972736521353,1.0,1.0,0.0,2.815833124990618,0.0,0.701207688038247,0.6179684534131896,0.40806489601467993,0.3345654766906158,320.7465859259088,521.2980072901945,0.29197297159811225,0.4484322104042331,0.02391932436952432,56.89499874994371,0.34650569084443283,0.314786380794453,0.21327006748548366,0.83282363472571,0.8514293052785247,2.171477108367503,monocytes
533.2546605718082,23.872985124330572,0.16369469486685634,201.2486293584123,27.367113446298337,0.2030147720871337,0.20372642169451477,0.5080626625230066,0.20575301661246495,0.2782182858326465,0.0712908618218481,0.5382794745819959,0.9724228008360565,0.18358007493944908,1.0,1.2244405718366607,0.0,3.7755594281633393,0.0,0.44218835212172036,0.6496501711968888,0.4343232009142319,0.3301142655698549,564.897399478468,1090.1193891359956,0.3963627270812715,0.5111184179242114,0.09625288781288013,52.897762287346644,0.38198820812025724,0.28593150354582625,0.3863356034034453,0.5179089939012823,0.5495845122116123,0.7402395945400336,monocytes
109.97391414662131,14.899082552032551,0.06635967281048562,66.55066940172462,18.761929911426773,0.372403160652175,0.0925744761874254,0.7430496105932242,0.24425233510147568,0.3345563536299263,0.1060422382261817,0.5355570369012329,0.872494448231134,0.21351803088439678,1.0,1.0,0.0,2.0,0.0,1.1870694687260315,1.097288363937339,0.44650548228801107,0.29026877322015054,270.8457401800714,612.7905341052646,0.3642850424991538,0.4454243620723125,0.15591742156138275,54.34290568893574,0.4575371233204225,0.37987983958513266,0.4898689188655446,0.6649880986515246,0.7424030590057892,0.6725700197281398,monocytes
426.7076209217972,24.314465684975918,0.12698871736065245,210.04053458712215,29.141456908207015,0.4131121656537606,0.2988735383812319,0.5964101763447303,0.22494978848276886,0.28634942796963064,0.05233963852306318,0.5279132727232209,0.93787236108649,0.15930852004910692,1.0,1.4630255771065865,0.0,3.0,0.0,0.5072761353490445,0.6133524585512853,0.4583902958779969,0.3292344408143477,607.1387603444244,1087.081684333019,0.4309036213963529,0.5263950769022603,0.07810491735482832,50.92605115421317,0.4259870747304901,0.3050840797704725,0.3299330120362585,0.523129713376415,0.5437985101813064,0.6700057345627864,monocytes
297.277396696609,20.989049269580185,0.26133402497250613,148.16449874158815,18.005436948291976,0.2670056554951915,0.047686967456337166,0.24047767023528868,0.21092855285144899,0.2516286497709506,0.05374323573273205,0.4259448243352875,0.8683823715272692,0.1448677326930288,1.0,1.0,0.0,2.407060065158297,0.0,0.6341258673084851,0.6432428239718375,0.42779630328458035,0.32930582418215487,413.0836238262313,741.6809680478607,0.28140153115810573,0.3379108048836965,0.05705829760456499,50.185879869683404,0.49671392416077803,0.29040964284893483,0.37109881824515517,0.7735737492293159,0.774550238651501,0.9393168789827999,monocytes
90.4477950948559,21.455202843077267,0.42786398603242476,32.61250305656913,18.231542974284622,0.3367064238519804,0.14001337852561832,0.3302991171441559,0.24163573322431436,0.3699620152951704,0.08868922072222991,0.770203470072245,1.5893436110050114,0.16731024850519113,1.0,1.0,0.0,2.419913792162189,0.0,0.6956127110132603,0.6068067068412017,0.46312532423602354,0.301854007817806,108.91128128810415,227.49524157969196,0.25160889620569876,0.4355082534911448,0.18543782851940918,77.49784480405472,0.3123417767992923,0.23260970977346368,0.531348574042691,0.9805314076541584,0.8501924482158677,0.49007807085543265,monocytes
448.8288859774986,21.765079462414512,0.0945144552144316,189.54608604310636,43.60600992010505,0.33599277521527243,0.4686547287929293,0.7316307826081742,0.19024561176477375,0.23716875840254364,0.04825187267669938,0.5256357365460199,0.9311489466269837,0.14072693489479968,1.0,2.908513162602245,0.0,3.908513162602245,0.0,0.6008864125667849,0.6669202992727257,0.4664147591249002,0.32705399339284674,571.0730056440218,979.2074262442569,0.36296387013121817,0.4247125021714077,0.09406694361099853,50.0,0.36288489287020376,0.25540405190243254,0.3459234204048833,0.5275828442316607,0.5621644457242332,0.5211998636060803,monocytes
452.77863906922624,16.64473048551165,0.36145391262604853,179.98623879131873,19.702284512221738,0.4110977301344912,0.06228606492307186,0.364266725893134,0.3490760571235979,0.5076224789950738,0.10531381481052443,0.7555462096486716,1.182250581666748,0.3072391353186581,1.0,1.1225391373696196,0.0,2.1225391373696194,0.0,0.5981188509834372,0.6437899328726482,0.472095876018275,0.32373002681105034,555.52094274839,1005.7264076785735,0.3958248765176029,0.5743705213381953,0.09373123503831883,58.14222603841266,0.4609034279852867,0.4272026786445601,0.3401359568882165,0.8940824303434578,0.8861374138041349,1.1235975633620532,monocytes
443.3542216252703,17.73837112315746,0.15648774007250005,183.65902180682545,19.952189417058143,0.40320532681990046,0.11585820160146167,0.44314929455219043,0.27406846534524243,0.37140530492264245,0.06710602058904543,0.6185631180537492,1.0430356398775578,0.21354029798392357,1.0,1.734399957411294,0.0,2.734399957411294,0.0,0.6243970270664658,0.6706337834038925,0.4733879179573601,0.32848898390073683,558.4558251914957,983.0050639712774,0.44196752326840266,0.5699044181886815,0.09606330180069027,53.12480034070965,0.4407167789653289,0.3509181163062245,0.3067340021488609,0.6351192840593219,0.6515867274464251,0.7029926821101993,monocytes
454.2318280901098,18.788521859803343,0.13105722326220418,183.7242415619587,17.660929229837816,0.3354208559331569,0.06590042775194829,0.34922806817944163,0.3409555524010532,0.4611593808541708,0.08886459977406437,0.8082499837795115,1.2503255706097776,0.28736641250871103,1.0,1.0,0.0,2.870485078717196,0.0,0.6976335832902004,0.6011523585771339,0.422394796120836,0.3218083621062672,524.0549297959262,910.9151153256455,0.45515731064613757,0.6073583209363916,0.09182871706561745,54.129514921282805,0.4217916721174968,0.36883977325458395,0.3091125261502415,0.7491918919433861,0.7598404084436923,0.9717857745249961,monocytes
341.46807352857456,18.70671306569113,0.16769079098687878,196.81018850093938,19.967091007651955,0.3731454031076557,0.09124055896553733,0.47266889586614314,0.4059604801412601,0.6131522241656403,0.140057999063877,0.7380372141332542,1.1632440835724498,0.2905856044610001,1.0,1.0,0.0,2.0,0.0,0.5048927404409465,0.6205291384116944,0.4716692488880163,0.3143199855251356,642.0590280789281,1206.7359191235496,0.5813876191050784,0.8049696650330553,0.139490938458292,55.77749615973796,0.5494670429285533,0.5269409254836522,0.4828601180159523,0.7027821786006921,0.7673387403816805,1.0072949694887332,monocytes
361.2775946401102,28.78507155819353,0.4394122616910265,171.50725515073373,22.801095928386598,0.1101664177170274,0.1693596220016544,0.5398188124580947,0.26198119497208633,0.32279034711296917,0.056106022135850114,0.5889638320751934,1.0360268178395176,0.17711019880587492,1.0,1.0,0.0,3.911302996459507,0.0,0.6183103143898051,0.6627002045838167,0.4709911565347197,0.33633876189214074,482.98022721517276,831.1131910765096,0.40367731315173716,0.4321064856306533,0.038265548449686396,45.13304550531074,0.4448170938143999,0.31156406547535154,0.3166815196145041,0.6526393083386459,0.7521760162206532,1.603846227961174,monocytes
371.3490462106356,22.15297789481696,0.4866416556233738,160.21533488759792,17.14694541804749,0.26231493611770795,0.06023023277304445,0.34852393961625794,0.30555264101862134,0.40320183755584826,0.10128017850274948,0.6151713295316884,1.048417331296015,0.2149735723922716,1.0,1.8621276172654506,0.0,2.2757447654690988,0.0,0.4970333393930521,0.6410547327811602,0.4723549058376469,0.346025259883501,445.35589705618486,795.1566985480249,0.6432359405421713,0.7447409304174052,0.16576633419872902,49.0,0.496944532367404,0.38707229141697885,0.4658747098935931,0.4835274810892491,0.5464850912512151,0.6404956265856567,monocytes
452.7150884386037,23.84190720185019,0.29414648929815956,160.05287556172587,21.871248442304523,0.46557856531364894,0.11510879112605317,0.6226183309908794,0.15971937437460548,0.243857680662312,0.060754741502568946,0.5295527046145433,1.0825955851919975,0.18762002302070277,1.0,1.0,0.0,2.0,0.0,0.5642543032914797,0.6574117871628051,0.43375119594874556,0.3270580218835199,445.4307233712375,805.7013713903108,0.31061644506678376,0.437814552381524,0.11307520679753018,59.190483925275124,0.30161240380812354,0.22525990017051714,0.3239169189362434,0.5165972122193231,0.5588415933384004,0.5409589065161986,monocytes
264.92543691593573,18.074179382009213,0.0520787312491708,133.58317844848688,18.53858095826837,0.3651943256738912,0.11808436642663887,0.5450298254029773,0.30419927025841054,0.39333145039142436,0.08156734418169695,0.7098563505665506,1.1686171994457082,0.2218541709162032,1.0,1.0,0.0,2.6552419806390217,0.0,0.5090629117265822,0.5253189276679938,0.46187984994762094,0.3334720011619445,368.0517392221376,689.9447339985685,0.44521611036361347,0.5449457051309043,0.08528447317292395,50.8266122710537,0.4298294676939181,0.33704823354889674,0.3636829868794269,0.6915380888064547,0.7165994039769255,0.9585618434752678,monocytes
294.5929624632796,16.426849243599925,0.07489719322500624,181.0781426183082,21.10842808108115,0.19367255268546785,0.11276401773569658,0.476363047443806,0.28563261462676454,0.4437497302476909,0.07191794353979347,0.5826157730214077,1.0372870981957998,0.19734305570173302,1.0,1.5508573706091393,0.0,3.1017147412182786,0.0,0.6448054017391989,0.6425983541037521,0.4389273294044963,0.3306157534957542,498.70762525568824,890.9012121269924,0.3856249216256393,0.5302208272419024,0.06824406071164249,56.04228366451775,0.4996408615863125,0.42991495810682806,0.371534343237795,0.7903601468597592,0.8672232453522429,1.1291203207611284,monocytes
400.2933590743826,18.31901697227288,0.10577550719032762,218.5990197331224,16.932296545201673,0.33926497652270593,0.053667944746170725,0.1720324457476547,0.19746022387930645,0.26624727662283865,0.04787566249845765,0.4615921403178114,0.9053707964848597,0.1556682615301313,1.0,1.0869867599114102,0.0,2.0869867599114102,0.0,0.7213637025793356,0.6972050891657713,0.4514129765477279,0.33031625599769077,652.764275985375,1136.0795990595889,0.3717015127958479,0.43978533948673787,0.06375584918291388,49.0,0.42799003522547774,0.2941643329966766,0.3075963887100495,0.5314057201975158,0.6054641387011156,0.7510653330968283,monocytes
485.0408248962375,19.717958468429423,0.18614518216736434,198.61114912279197,22.026763597587216,0.3061243701171156,0.09406253324660499,0.42944542215834147,0.4155066625441029,0.6200688545571915,0.13472729991698973,0.8084626176229219,1.2602196084713846,0.3167343815474606,1.0,1.0,0.0,2.816906426141397,0.0,0.4970123977153078,0.612203467858995,0.45760259558507055,0.319032325060353,607.8000933033566,1169.8405404143869,0.5772658934858399,0.7891409034345624,0.1567308833630205,56.1830935738586,0.5151146504452003,0.4937040122491374,0.4255347079589127,0.7215797745243996,0.7855220351207426,0.8742394225927279,monocytes
449.0674015469716,23.953397830952017,0.29183250782785475,165.91351051425693,22.77589619141898,0.4991164081504995,0.15009845096759855,0.6310479753000325,0.1730950771425928,0.24168638392777958,0.05788208054129965,0.5532919263725178,1.0576862780747172,0.18631005130541584,1.0,1.0,0.0,2.372688517012314,0.0,0.5424900305976794,0.6441585240074283,0.4340295599253973,0.32769618233942654,457.7180139609391,818.9895132826771,0.3137321817706625,0.41712902111388545,0.09344250202428242,55.645803346889174,0.31215009278821687,0.22869479685134195,0.3105248095333209,0.553820680442227,0.5849610488150515,0.6993370470924554,monocytes
431.532761956393,21.497589413654477,0.11014127460116391,172.28504856381207,28.55422294425238,0.3081111701203517,0.2949355869896532,0.45183823890582436,0.22970795495212987,0.2853226834562934,0.07427087667591956,0.5523081111257653,0.9164344511584152,0.18347979945210585,1.0,1.7402462162396737,0.0,3.5195075675206526,0.0,0.5083346541780434,0.5771638478863984,0.46321235217446677,0.32931117109940855,485.4251036711562,909.5096822574916,0.30641554464811516,0.39462895512677304,0.10970846313307131,54.92196972991739,0.4219446563133033,0.31692899699118066,0.4151386652425944,0.7502418622234187,0.7190959532907408,0.6748457816302363,monocytes
342.95288613182237,18.23092224060698,0.0877892193503615,183.6995832548585,23.48483551280339,0.26626231904827513,0.12751345921708346,0.32709039765421294,0.2855915039568753,0.3780904821520859,0.08076940751047455,0.6101193261462593,1.0445537022829108,0.20933065240652052,1.0,1.276579886311415,0.27657988631141506,3.2765798863114153,0.0,0.6180626114871148,0.6985799390107987,0.45659060574464405,0.331551921581826,533.3815797809395,920.2315571702436,0.46640545159342933,0.5615657175965942,0.08171104796793306,50.51078102319727,0.46907777199420264,0.3618553018315046,0.3841426626786424,0.62044095457052,0.6751937772149321,1.2108347150968632,monocytes
298.2420211768273,20.18343099570964,0.11500618248633543,175.35391434948232,20.900843354144634,0.40875571150759643,0.11911741295322942,0.5232130126357636,0.26667201315330624,0.33108242236401253,0.0641162601694579,0.5969173081013049,1.0268382032079757,0.15891087558407233,1.0,1.0,0.0,2.9917514701575416,0.0,0.5899287728371824,0.630877062577332,0.45773359224669136,0.34005093928318425,481.85107537489506,852.4552069174185,0.3534409586256496,0.4076670991036779,0.03955137285900204,48.5288698544486,0.44494134667889806,0.3214237339006483,0.40218356069096584,0.7603401377686627,0.8106051310969496,1.86605801712069,monocytes
395.5404320650134,18.077472912141985,0.04118249317609419,142.47540239813563,22.27373966117734,0.2097947108103014,0.10838366763489138,0.3793849351723184,0.23263879280415098,0.2974504984939775,0.056424316507313325,0.6614847042471032,1.1421363299137732,0.22718141678989004,1.0,1.918953784092352,0.0,3.0,0.0,0.5170813531802363,0.5543075932053696,0.46290275465418834,0.3352789336523186,394.99309951668226,705.8365536776276,0.4046285021797504,0.5269958860604802,0.08617188594277031,53.67581513636941,0.3516930609069727,0.26043816964843647,0.24843956543706264,0.5753047962397607,0.5658700057598353,0.6669215029033028,monocytes
249.20786809534926,18.58777936734922,0.10260992126083726,149.1087604879176,17.90371318123836,0.0947132279274919,0.05936229703845298,0.21322906321384882,0.25073633118971167,0.30737548549576593,0.06952705248188647,0.48683637191410795,0.9593496131628025,0.15779931229447353,1.0,1.0,0.0,3.220183201949811,0.0,0.6497120966701984,0.6843090658150369,0.42605752157075666,0.3231099509112226,438.50748718407385,849.9714927624282,0.3460192831863874,0.3997990589416401,0.13532233247093473,51.79816798050189,0.519118324371047,0.3197728773469132,0.43999799837589776,0.7368213756701799,0.7699645447174662,0.5803433638819566,monocytes
308.66331009150673,19.89498767881244,0.13099033450593411,151.53343617654264,15.03365413173365,0.20557270208622225,0.03189675392262176,0.16127650937620802,0.2292704773984338,0.2913410676758516,0.05922143317165629,0.45237450381114164,0.897005120555017,0.15504480269471332,1.0,1.0,0.0,2.0,0.6832587636595959,0.6588091878831351,0.6672787276018695,0.4349112759540188,0.3324288790843712,433.7807259940869,743.4986962730557,0.3059608998637733,0.4310722524212219,0.04067980689888547,53.75111854510606,0.5067987741094603,0.3244911552899869,0.3820296780917494,0.749911892152437,0.6927185259828679,1.527958427043522,monocytes
109.88052234427515,27.215093507221408,0.10350040319873245,37.679409487945364,23.814692124833396,0.6600465571099386,0.2534710770028453,0.6154145881142559,0.21254099218071998,0.3547314865437719,0.10821527611582524,0.6348655257566214,1.2195720402392436,0.11019133896815896,1.0,1.0,0.0,2.0,0.0,0.8360782490139957,0.840489548032363,0.4768983207858711,0.3084697019443706,128.0307011116539,269.8143458559674,0.3380566784650771,0.5319565968224553,0.14443500964596392,64.3045234379612,0.33492026556241594,0.29103639574770623,0.9875942454638057,0.6403696273141379,0.6760208452892675,0.7551388956127401,monocytes
102.68272949211425,23.454751326953684,0.3179021452749725,46.9188644798939,27.660902556852808,0.3835989271613831,0.26568727196500413,0.3238453293904656,0.20173149104038005,0.2890377975012969,0.03595672688321082,0.5450672694808333,1.0588056957978627,0.08629413057673116,1.0,1.0,0.0,3.702413828097537,0.0,0.6720018126242614,0.5735344006002339,0.48982518615163734,0.36774211127041423,103.4661783009775,168.72293973533763,0.38716320182931374,0.49192140861922734,0.04891788997178223,52.78551703141478,0.37178825369245516,0.27284208614247557,0.37981943920827976,0.529019601634491,0.5907780592350071,0.6823274757674503,monocytes
294.6212793062384,20.621886760818814,0.24028133965825024,148.3908723828168,17.62451735601132,0.25841030202405885,0.047055728973458194,0.2532051946340965,0.2153830764243005,0.25509614194574753,0.054873595652810137,0.42396350074048283,0.8642946490627801,0.14478376983525518,1.0,1.0,0.0,2.5048534729860257,0.0,0.636631006398383,0.6450915543257423,0.4273900843624,0.33028603644588156,412.72084096300676,743.9286287175381,0.274232966500906,0.3271478075142559,0.05764190505515222,49.99029305402795,0.5095963191075337,0.29581812257858897,0.37912544638431245,0.8109181670298431,0.8117335982915823,0.9493253330573023,monocytes
441.7464478174674,21.41473605794259,0.14399347768307771,210.92677788960629,26.851438963491923,0.41571012839239474,0.21508332947351455,0.5408051792230533,0.21237305551738592,0.2622776682879228,0.056392184383661066,0.5357691243268069,0.956181635176917,0.1807165877077844,1.0,1.519413422673352,0.0,3.0,0.0,0.5684457191993669,0.6580874701055155,0.4554509503846918,0.3321454394638003,607.2209075599044,1142.2090874493688,0.3631586188803844,0.4266986478492801,0.08259115122556415,49.48058657732665,0.39651059496642965,0.27427644743032165,0.3117664766043754,0.5848185872246234,0.6146651670697708,0.6897375235609149,monocytes
422.87452668581136,15.20160477499817,0.15252088656188612,187.30175250456398,23.498283993833105,0.21887531165670893,0.10618539308225466,0.3418448857620491,0.24518450136041245,0.3232602400970115,0.04768010369469281,0.6079559015888031,1.106385050974678,0.1966588016018083,1.0,1.5924077846595175,0.0,3.5924077846595175,0.0,0.5645157350055955,0.6884416751661729,0.45325260408004303,0.3187514283169326,589.673351901562,1105.2060190323955,0.37124162846912345,0.4500284859336505,0.0655808272027045,50.40759221534048,0.4036586868481254,0.2927626673642426,0.2418745074937007,0.6691807388436956,0.7255140982603603,0.7267131774271567,monocytes
303.5434237265637,22.908206798983837,0.06204199573253094,156.8827893119335,21.304138181442212,0.37301896915644556,0.1795706211960949,0.36530281180353524,0.23852059455784222,0.28910904048872976,0.0671184868781208,0.5752308000715365,1.0431436810276256,0.18801068439791135,1.0,1.824680965925149,0.0,2.824680965925149,0.0,0.5912292150964331,0.6190207218292153,0.4758055452414558,0.3394118124640853,439.20183735193467,779.3881023797892,0.567199428177432,0.6051573092919059,0.13064189727055056,46.10382840889821,0.4165629584117787,0.27731565831118626,0.35720073779034905,0.44834637494065444,0.4919421535660665,0.5339213210707425,monocytes
429.12979958187105,23.304842878378665,0.21348185409783713,176.40562276453431,24.53849665453837,0.2981298988906436,0.22989576954135432,0.5573689222949609,0.22437038911643606,0.2804774129431635,0.06314772804947097,0.5561373764125729,0.9457023969933921,0.1643996429187008,1.0,1.347809207902193,0.0,3.0,0.0,0.5894423599601104,0.5885377056117956,0.47376141165404195,0.3385858501645553,487.6640085429348,907.0864432025573,0.36204931811909,0.4442299341361067,0.10024553985981341,52.43466445531535,0.40518968553315793,0.2990006800311189,0.38208377085034245,0.6348194024484801,0.6367277509585776,0.6242599200257611,monocytes
396.62066206487924,27.71861903553493,0.16133796184362517,212.3784162846612,26.724051319805472,0.5581837696333395,0.27561513066214993,0.5120006323982115,0.20060754342416498,0.2585818138613672,0.05191847966439606,0.5286103526555119,0.9267279634082415,0.160273823894493,1.0,1.3219838474409364,0.0,3.9659515423228093,0.0,0.4847764202744865,0.6312354319514335,0.4605017975803665,0.33516548253087414,607.5321073238412,1085.6475402634644,0.43097703463578974,0.5185614132735431,0.09126209712782096,50.64396769488187,0.3796515478109574,0.2792433869936095,0.327084036355316,0.465158093384904,0.498286791431511,0.5937115044473384,monocytes
72.56793067243396,21.971096878923355,0.1520865553512159,31.1337550365258,18.588369740121813,0.31340112703378536,0.14771893150231555,0.5653815694573135,0.26924142096688436,0.35595284219124945,0.05727538803903866,0.6046749261268684,1.284389357776834,0.10178114100428709,1.0,1.0,0.0,2.0,0.0,0.8372124828152786,0.7255906524171741,0.509329780319963,0.3235688638051335,100.26535241827015,169.5624813997362,0.3276935640864619,0.3965074087403009,0.060693424244654764,50.56573196399579,0.4476559042301872,0.2786263754148533,0.5674871846200688,0.8240073797363412,0.9009505996828662,0.9330623526283115,monocytes
438.09996258201903,25.21985152589219,0.23167353043165576,236.1960991070345,48.2590845055026,0.39792258245138556,0.3848851218697038,0.42387235161558967,0.2680698241938824,0.38325912518612226,0.08996609550917506,0.5485832075144025,0.9198557420078162,0.17429927352123023,1.0,2.7329717298305787,0.0,6.198915189491736,0.0,0.482199056484367,0.6764760771299253,0.4669867103828354,0.3303612954525999,692.6122535813026,1345.1453833051269,0.4376404218020086,0.5636650970437705,0.08216644072099144,52.47136751220248,0.48357707437321923,0.4067740199969525,0.5406723117695033,0.6094244190367291,0.6636951912060444,1.1398196690068725,monocytes
